"iso3","country_name","landlocked","island_state","west_europe","sub_saharan_africa","latin_america","MENA","former_commu","Pop_2015","Pop_2016","Pop_2017","Pop_2018","Pop_2019","Pop_2020","Pop_2021","Pop_2022","Pop_2023","GDPpc2015","GDPpc2016","GDPpc2017","GDPpc2018","GDPpc2019","GDPpc2020","GDPpc2021","GDPpc2022","GDPpc2023","2015V_Dem","2016V_Dem","2017V_Dem","2018V_Dem","2019V_Dem","2020V_Dem","2021V_Dem","2022V_Dem","2023V_Dem","diffusion_2015","diffusion_2016","diffusion_2017","diffusion_2018","diffusion_2019","diffusion_2020","diffusion_2021","diffusion_2022","diffusion_2023","Pop_log_2015","Pop_log_2016","Pop_log_2017","Pop_log_2018","Pop_log_2019","Pop_log_2020","Pop_log_2021","Pop_log_2022","Pop_log_2023","Pop_cat_2015","Pop_cat_2016","Pop_cat_2017","Pop_cat_2018","Pop_cat_2019","Pop_cat_2020","Pop_cat_2021","Pop_cat_2022","Pop_cat_2023","GDPpc_log_2015","GDPpc_log_2016","GDPpc_log_2017","GDPpc_log_2018","GDPpc_log_2019","GDPpc_log_2020","GDPpc_log_2021","GDPpc_log_2022","GDPpc_log_2023","Asia","Americas","Africa","Europe","Oceania","carribbean","pacific_island","eastern_europe","north_america","east_asia","nordic","mediterranean","not_defined","srNorth_Africa","srSouthern_Africa","srWest_Africa","srEast_Africa","srCentral_Africa","srEast_Asia","srSouth_Asia","srSoutheast_Asia","srCaucasus","srCentral_Asia","srMiddle_East","srEast_Central_Europe","srNordic","srSouthern_Europe","srWestern_Europe","srNorth_America","srCarribbean","srCentral_America","srSouth_America","srOceania"
"THA","Thailand",0,0,0,0,0,0,0,70540795,70859841,71160187,71376079,71522271,71641484,71727332,71735329,71702435,18811.3284521707,19369.9198558946,20093.963199274,20879.1601782531,21277.08251178,19956.5473513659,20245.2424111271,20741.5235270511,21142.6643331162,0.101,0.102,0.1,0.109,0.185,0.177,0.178,0.186,0.228,0.350644384665977,0.348526292614163,0.345916416583695,0.347290736887242,0.347009552747873,0.341001941596975,0.336202003839334,0.334012103663171,0.330408732501969,18.07170175291,18.0762144135379,18.0804440486393,18.0834733431642,18.0855194416811,18.0871848496268,18.0883824323739,18.0884939178288,18.0880352659416,"Large","Large","Large","Large","Large","Large","Large","Large","Large",9.8422145445844,9.87147661885478,9.908174710592,9.94650681983964,9.96538583404618,9.90131255651448,9.91567510227095,9.93989293747763,9.95904828426972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"TJK","Tajikistan",1,0,0,0,0,0,1,8643840,8865631,9085946,9307333,9529966,9749310,9966908,10182222,10389799,3041.44479553257,3169.9667820524,3312.71202243506,3479.69235966041,3649.88375518646,3724.7489591466,3985.91247611219,4213.75618362687,4472.3241378777,0.044,0.041,0.044,0.049,0.043,0.044,0.042,0.041,0.041,0.33276397321791,0.32998954474787,0.328557142995022,0.330432121328695,0.330541479204925,0.325062673041523,0.312003164124018,0.306614853931314,0.301707158116566,15.9723574864885,15.9976926737504,16.0222393820745,16.0463131420486,16.069951707943,16.092707071239,16.1147809634465,16.1361538163888,16.1563350173637,"Small","Small","Small","Small","Small","Small","Small","Large","Large",8.02008794318755,8.0614763879686,8.10552247501898,8.15469916646436,8.20245059817526,8.22275473502492,8.29052154270732,8.34610973403503,8.40566349384461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"TKM","Turkmenistan",1,0,0,0,0,0,1,6215770,6360041,6507061,6655524,6803944,6949912,7092043,7230193,7364438,13057.8303253557,13552.8477118745,14107.6671199289,14648.135352725,15231.3056176565,15791.1775857601,16434.1399060353,17119.5744946142,17866.4041809169,0.026,0.026,0.028,0.031,0.037,0.034,0.036,0.034,0.036,0.350661216309519,0.348196489809743,0.345620679831907,0.347844190770777,0.349652165620886,0.34371885510113,0.33309834615636,0.327121566659879,0.322563449860017,15.6426001690581,15.6655453818364,15.6883984529529,15.7109577445028,15.7330130020113,15.7542395555903,15.7744840093276,15.7937762881078,15.8121732981106,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.47714325773932,9.51435196746462,9.5544736959492,9.59206832666699,9.6311081689159,9.66720668241443,9.70711615166137,9.74797779510031,9.79067736691627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"TLS","Timor-Leste",0,1,0,0,0,0,0,1205131,1228312,1251703,1275959,1300945,1326053,1350139,1369295,1384286,4467.91719560318,4515.54083207312,4290.13955638627,4188.95080273188,5103.28342241868,6595.0545932232,6824.79238928702,5344.13695159456,4328.50782017194,0.462,0.451,0.481,0.496,0.513,0.486,0.489,0.501,0.507,0.390742092079615,0.389029391687718,0.38746899584833,0.388149773233004,0.386659713128427,0.379477424936879,0.37301690091093,0.370170119398361,0.367489228778295,14.0020988326909,14.0211514270797,14.0400155820537,14.0592086107092,14.0786014814281,14.0977174187633,14.1157181080773,14.1298065668129,14.14069504121,"Small","Small","Small","Small","Small","Small","Small","Small","Small",8.40467762725173,8.4152802442971,8.36407454201912,8.34020557648367,8.53763941987414,8.79407534308883,8.8283172004384,8.58375534205775,8.37297814732439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"TTO","Trinidad and Tobago",0,1,0,0,0,0,0,1349667,1353895,1356633,1359193,1363985,1366725,1367558,1365805,1367510,39528.4191680379,36438.9113076053,34619.5301546935,34346.1476275045,34349.1287560803,31168.3455456651,30826.2088114142,31323.277264658,31705.8333833611,0.652,0.648,0.642,0.634,0.641,0.639,0.645,0.635,0.635,0.447361635217116,0.447365987211041,0.445047095859228,0.441591007653065,0.438641123942161,0.43806696653208,0.429585234435418,0.426952910189587,0.420442014537432,14.1153684533207,14.1184961814414,14.1205164527179,14.1224016992383,14.1259211202576,14.1279279250224,14.1285372255416,14.1272545563605,14.1285021258658,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.5847751648014,10.503392474627,10.4521732571388,10.444245140779,10.4443319336048,10.3471582929332,10.3361205425569,10.3521167827103,10.3642559613386,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"TUN","Tunisia",0,0,0,0,0,1,0,11402264,11528674,11650498,11765514,11875081,11974057,12048622,12119334,12200431,12731.7906334553,12732.897042548,12881.7170725617,13090.6199760753,13175.7787786723,11889.2918309025,12375.3429338664,12632.0392214109,12552.9866903456,0.627,0.626,0.644,0.64,0.631,0.621,0.468,0.198,0.301,0.456889357780871,0.454484087378023,0.448769418021605,0.446016763232138,0.446810491591734,0.437715896750527,0.42315175021762,0.419139955740839,0.411016311936197,16.2493224901383,16.2603478812952,16.2708594838435,16.280683268097,16.2899527289143,16.2982529507701,16.3044608545152,16.3103125866006,16.3169818369483,"Large","Large","Large","Large","Large","Large","Large","Large","Large",9.45185734414608,9.4519442416653,9.46356430386004,9.47965122035497,9.48613548199827,9.3833934278524,9.42346129888051,9.44399166085552,9.43771389954087,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUR","Turkey",0,0,0,0,0,0,0,78218479,79277962,80312698,81407204,82579440,83384680,84147318,84979913,85325965,25723.1831438884,26222.7938446443,27826.8313634732,28279.9011123619,28106.6500273993,28352.9259470095,31309.9677270936,32718.7468166111,34251.5790048407,0.236,0.147,0.105,0.108,0.113,0.119,0.119,0.114,0.113,0.450595077389136,0.448868984065478,0.440504343418464,0.438833940303137,0.443200100042583,0.43795622051431,0.423503786106338,0.416485105609442,0.408801455213503,18.1750164819479,18.1884707412984,18.2014382984204,18.2149743282853,18.2292712970962,18.2389751574098,18.2480796064354,18.2579254688801,18.2619893623913,"Large","Large","Large","Large","Large","Large","Large","Large","Large",10.1551479321202,10.1743843055941,10.2337559911737,10.2499066232704,10.2437614831026,10.2524855118377,10.351691783566,10.3957034897574,10.4414879449588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"TWN","Taiwan",0,1,0,0,0,0,0,23492000,23540000,23571000,23589000,23603000,23561000,23375000,23265000,23251000,46106.21,47008.92,48500.85,49815.03,51310.48,53142.48,57061.72,58682.93,59212.1,0.684,0.73,0.737,0.736,0.723,0.712,0.703,0.722,0.722,0.371087987683055,0.36761201314584,0.368742475173739,0.368570916889249,0.367651765438717,0.359386532024026,0.351549811131811,0.346431278877979,0.341301702651651,16.9721704956245,16.9742116597964,16.9755277008261,16.9762910596418,16.976884380561,16.9751033606686,16.967177633139,16.9624606432609,16.9618586998254,"Large","Large","Large","Large","Large","Large","Large","Large","Large",10.7387029270709,10.7580926499189,10.7893366025452,10.816072024707,10.8456502987938,10.8807318874006,10.9518887680216,10.979904162844,10.9888811918788,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TZA","Tanzania",0,0,0,1,0,0,0,52020962,53824013,55652890,57437145,59174891,60972798,62830412,64711821,66617606,3111.44458007813,3214.24682617188,3319.37670898438,3392.68872070313,3484.63256835938,3449.82153320313,3493.0830078125,3546.98095703125,3620.79345703125,0.398,0.357,0.351,0.338,0.337,0.345,0.338,0.362,0.39,0.345668474961879,0.342805721158448,0.338223627238922,0.336838409249173,0.334216545926898,0.331127132098007,0.329019202874266,0.328050282418819,0.322011270140709,17.7671573107011,17.8012302638427,17.8346445660535,17.86620177743,17.8960078713685,17.925938388253,17.9559497817347,17.985454447574,18.0144794549295,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.04284239253075,8.07534834053971,8.10753230602779,8.12937801896154,8.15611788531469,8.14607777918105,8.15854000857042,8.17385208600569,8.19444846782706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UGA","Uganda",1,0,0,1,0,0,0,37531446,38799152,40177388,41565831,42999637,44457152,45910930,47312719,48656601,2520.0201028843,2554.22769062073,2543.84754394956,2613.87976413963,2689.41009144919,2678.00907202293,2684.92035939744,2724.90609568409,2791.05576885861,0.244,0.227,0.214,0.212,0.213,0.217,0.204,0.212,0.217,0.324119840773731,0.320593076231373,0.31753497353519,0.316316458973547,0.315815944745346,0.312448229059126,0.308243793362615,0.307253877892251,0.30131381436723,17.4406896995456,17.4739089486846,17.5088149077716,17.5427890175299,17.5767022317617,17.6100364068687,17.6422137730448,17.6722897179491,17.7002980408454,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.83202215780869,7.84550518321424,7.8414329949715,7.86859089624014,7.89707715168778,7.89282891385663,7.89540634519857,7.91018924620416,7.93417521501301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UKR","Ukraine",0,0,0,0,0,0,1,45784896,45616832,45436041,45208907,44957458,44680014,44298640,41048766,37732836,15403.7099609375,15856.8125,16310.3603515625,16978.984375,17636.5546875,17092.5390625,17846.408203125,13787.12109375,15885.2255859375,0.226,0.237,0.239,0.242,0.317,0.322,0.321,0.244,0.249,0.473474170044993,0.467043849137314,0.459007317824504,0.457361152761779,0.459134023046076,0.451600999669477,0.439308800195173,0.434786513277092,0.428974353735612,17.6394648130351,17.6357873291826,17.6318162027012,17.6268046829113,17.6212272228054,17.6150368455045,17.6064645347698,17.5302713325095,17.4460412547664,"Large","Large","Large","Large","Large","Large","Large","Large","Large",9.64236366594278,9.67135449768881,9.69955578927427,9.73973164506116,9.77772899798481,9.74639733514441,9.78955754584666,9.53149018131649,9.67314474779494,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"URY","Uruguay",0,0,0,0,1,0,0,3368017,3379283,3388438,3394534,3397206,3398968,3396695,3390913,3388081,29035.6573446657,29427.8652876993,29859.1279426465,29854.6188930912,30108.0750507886,27871.6004788618,29441.4774869654,30879.9288178994,31019.3113912098,0.835,0.835,0.836,0.841,0.84,0.812,0.796,0.754,0.77,0.470870100309219,0.471569207555411,0.469758596284625,0.471969450065771,0.464715849649092,0.466062917730992,0.462300871714096,0.460159022837905,0.464938302042075,15.0298347018376,15.0331741147789,15.0358796062093,15.0376770488764,15.0384638870468,15.0389824141002,15.0383134580073,15.03660976463,15.0357742423786,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.2762799172835,10.2896973033503,10.3042458657989,10.3040948436372,10.3125486888705,10.2353635454099,10.2901597579614,10.3378616990162,10.3423652376192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"USA","United States",0,0,0,0,0,0,0,320738994,323071755,325122128,326838199,328329953,331526933,332048977,333271411,334914895,64575.4081869043,65275.5718178599,66458.0233734963,68070.213421811,69511.7634409067,67352.3871392801,71318.3073592183,72841.9243127082,74577.5065396723,0.854,0.838,0.753,0.74,0.737,0.729,0.756,0.765,0.772,0.458078679589587,0.45899780656554,0.458402336429784,0.456482266461727,0.456734360300365,0.452082008870592,0.44329372392744,0.438189073099464,0.432853571148982,19.5861382475432,19.5933850082177,19.5997114481685,19.6049758021241,19.6095296149838,19.6192196101421,19.6207930370849,19.6244677640215,19.6293870127384,"Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge",11.075588939073,11.0863731536647,11.1043257998698,11.1282950017656,11.1492512753729,11.1176936250007,11.1749083386503,11.1960469518439,11.2195942198094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"UZB","Uzbekistan",1,0,0,0,0,0,1,30749346,31284568,31819178,32373490,32964701,33586372,34243696,34938955,35652307,7529.7636427451,7839.97820100497,8047.05375469459,8348.96057873435,8755.12593985156,8727.41104939381,9247.6438270393,9607.56167273728,10007.6855026198,0.036,0.037,0.052,0.064,0.077,0.084,0.079,0.08,0.081,0.338495088356638,0.335690182100087,0.333343831145285,0.335277222134197,0.334319015508022,0.327205462881443,0.317333964580991,0.311611963506851,0.306158297117307,17.2413792836979,17.2586354987848,17.2755797477307,17.2928504359696,17.3109478802624,17.3296309474193,17.3490130473375,17.3691129538085,17.3893244152133,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.92661893155563,8.96699133285653,8.99306131021511,9.02989232850772,9.07739462952244,9.07422404693571,9.13212407665831,9.17030574164684,9.21110862705465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"VEN","Venezuela",0,0,0,0,1,0,0,30573972,30765720,30565323,29807592,28938098,28444077,28237826,28213017,28300854,17511.16,14482.92,12322.1,10427.24,7836.53,5459.72,5587.2,6184.14,6522.86,0.104,0.115,0.085,0.06,0.059,0.057,0.06,0.056,0.055,0.462723125208944,0.461776228101936,0.461052920577487,0.459057217034577,0.456401550074594,0.456192072741064,0.448728962737293,0.445917113224671,0.439078876311443,17.2356596167319,17.2419116411008,17.2353766890319,17.2102736841292,17.180669554824,17.1634505070554,17.1561729846231,17.1552940251505,17.1584025388366,"Large","Large","Large","Large","Large","Large","Large","Large","Large",9.77059367094397,9.58072530306814,9.41914967710724,9.25217689169167,8.96655141332644,8.6051527853727,8.62823354620523,8.72974322907956,8.78306820904853,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"VNM","Vietnam",0,0,0,0,0,0,0,92823254,94000117,95176977,96237319,97173776,98079191,98935098,99680655,100352192,9248.02396069622,9743.1882231455,10290.5487142244,10936.8937859558,11628.6139147451,11851.3965685649,12048.9019935536,12930.2562185687,13491.879417397,0.118,0.122,0.119,0.116,0.121,0.109,0.11,0.109,0.114,0.353481991970909,0.351505369048384,0.350483012528959,0.351107974475805,0.352585136887546,0.344734281880867,0.33851444631538,0.335614483278404,0.332328717983996,18.3462077482626,18.3588065849144,18.3712486322787,18.3823277718029,18.392011438791,18.4012857817495,18.4099746173575,18.4174821840091,18.4241964765156,"Large","Large","Large","Large","Large","Large","Large","Large","Huge",9.13216518181454,9.18432367604665,9.23898115240388,9.29989710384579,9.3612240565308,9.38020099350639,9.39672881390012,9.46732528739082,9.50984325880074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"VUT","Vanuatu",0,1,0,0,0,0,0,266101,272087,278507,285259,291985,298858,305868,313046,320409,3259.14814464132,3336.89742576379,3465.91968554489,3482.02272519263,3512.07197244964,3259.99543746979,3135.83664939695,3122.64007540699,3118.39603259733,0.619,0.653,0.666,0.663,0.642,0.629,0.647,0.659,0.691,0.414532666340282,0.413660993644276,0.413595435335013,0.414200201995031,0.412026034692029,0.406115312710719,0.39928295495125,0.396586332093788,0.401309342204609,12.4916312149444,12.5138771470773,12.5371984726835,12.5611528184974,12.5844577100679,12.6077238231764,12.6309089153176,12.6541054235802,12.6773535836695,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",8.08922113488982,8.11279673982038,8.15073329791962,8.15536864678375,8.16396144783934,8.08948107481063,8.05065129127337,8.0464341010118,8.04507405649663,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"XKX","Kosovo",1,0,0,0,0,0,1,1788274,1777568,1791019,1797086,1788891,1790152,1786080,1768096,1756366,9824.99105955319,10434.8888259268,10856.2902074239,11188.2244627966,11774.1178510908,11137.4966345001,12362.4140965831,13022.4627441502,13642.6769565744,0.447,0.446,0.397,0.466,0.492,0.484,0.488,0.508,0.494,0.462345836514974,0.460618143725353,0.450841833660837,0.445041514534603,0.448277529473515,0.442868936533688,0.418054263125371,0.415795369194684,0.406502148797557,14.3967614668228,14.3907566959053,14.3982952895851,14.4016770221609,14.397106432742,14.3978110904129,14.3955338322486,14.3854138193481,14.3787574597051,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.19268452676791,9.25291016549449,9.29249993360249,9.3226171169376,9.37365899897338,9.3180727696017,9.42241602719767,9.47443104873218,9.52095816995478,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YEM","Yemen",0,0,0,0,0,1,1,31159379,32109010,33090921,34085182,35111408,36134863,37140230,38222876,39390799,2508.7,2214.1,2047.94,2011.74,2004.46,1790.37,1733.71,1723.73,1677.43,0.069,0.038,0.036,0.037,0.04,0.035,0.034,0.043,0.048,0.323448766394249,0.321683066730487,0.319212572365809,0.319776433657581,0.320417132493073,0.315897398244747,0.309070722838156,0.305596780425291,0.300878798788641,17.2546258493716,17.2846472340737,17.3147695126927,17.344373302357,17.3740366498754,17.402768691354,17.4302113066537,17.4589447425063,17.4890428190775,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.82751996966779,7.70260127936692,7.62458968885524,7.60675529821732,7.60312997678243,7.4901775813851,7.45801889998582,7.45224582642961,7.42501813921213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ZAF","South Africa",0,0,0,1,0,0,0,56723537,57259551,57635162,58613001,59587885,60562381,61502603,62378410,63212384,14559.4743780889,14519.030855302,14591.4366758593,14571.3756333595,14370.2380390151,13266.785814741,13711.2935730474,13777.1927520564,13690.3894584515,0.64,0.636,0.622,0.624,0.607,0.601,0.609,0.604,0.584,0.385476419684322,0.382324088143554,0.378041665220528,0.378989732079667,0.376621297100612,0.371578073034632,0.366001175520874,0.363161430785627,0.357861920645616,17.8536997972002,17.8631050161784,17.8696433908054,17.8864670900082,17.902962839561,17.919184482701,17.9345900570843,17.9487297798803,17.9620107892886,"Large","Large","Large","Large","Large","Large","Large","Large","Large",9.58599722069306,9.58321554064859,9.58819010657024,9.58681431019975,9.57291454393345,9.49301888357472,9.52597512062531,9.53076980480514,9.52444936626729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZMB","Zambia",1,0,0,1,0,0,0,16399089,16914423,17441320,17973569,18513839,19059395,19603607,20152938,20723965,3576.92544834125,3598.1716602339,3612.50597664593,3646.95966481655,3591.56418883108,3391.59541156095,3503.03491418372,3585.12379084347,3673.4841969922,0.358,0.31,0.262,0.259,0.278,0.263,0.311,0.433,0.424,0.356477987091508,0.353590578647454,0.351906169057276,0.350787743266707,0.346424077496343,0.343416256871646,0.340012985940505,0.335693039205058,0.328894849787846,16.612736342471,16.64367724788,16.6743526616543,16.7044128478321,16.7340290644496,16.7630707138188,16.7912241378814,16.8188606421799,16.8468013180522,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.18225889709081,8.1881811232762,8.19215698685418,8.20164913092206,8.18634309378479,8.12905571254562,8.16138499008579,8.1845482826589,8.20889586315703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZWE","Zimbabwe",1,0,0,1,0,0,0,14399013,14600294,14812482,15034452,15271368,15526888,15797210,16069056,16340822,3382.92313299242,3366.34428993248,3453.50970838715,3572.98358928518,3294.80608355087,2987.26982296616,3184.78545138737,3323.1219315624,3442.25132658294,0.207,0.201,0.222,0.209,0.195,0.187,0.189,0.183,0.174,0.369497819270222,0.363530958110162,0.356914980192267,0.356645018397034,0.3541959075433,0.350899137855386,0.351445562431889,0.355616589758989,0.348656052402283,16.4826702205305,16.4965522234621,16.510980761669,16.5258549254532,16.5414902606084,16.5580837886958,16.5753439001262,16.5924059929889,16.6091769521284,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.12649544697141,8.12158265411079,8.14714629969842,8.18115626503362,8.10010259347515,8.00211514656563,8.06614020353556,8.10865996089911,8.14388099170692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
