"iso3","country_name","region","sub_region","culture","area","landlocked","island_state","commu _pre_dis_ussr","west_europe","sub_saharan_africa","latin_america","MENA","former_commu","Pop_2015","Pop_2016","Pop_2017","Pop_2018","Pop_2019","Pop_2020","Pop_2021","Pop_2022","Pop_2023","GDPpc2015","GDPpc2016","GDPpc2017","GDPpc2018","GDPpc2019","GDPpc2020","GDPpc2021","GDPpc2022","GDPpc2023","2015Status","2015PR rating","2015CL rating","2015PR","2015CL","2016Status","2016PR rating","2016CL rating","2016PR","2016CL","2017Status","2017PR rating","2017CL rating","2017PR","2017CL","2018Status","2018PR rating","2018CL rating","2018PR","2018CL","2019Status","2019PR rating","2019CL rating","2019PR","2019CL","2020Status","2020PR rating","2020CL rating","2020PR","2020CL","2021Status","2021PR rating","2021CL rating","2021PR","2021CL","2022Status","2022PR rating","2022CL rating","2022PR","2022CL","2023Status","2023PR rating","2023CL rating","2023PR","2023CL","total_fh_2015","total_fh_2016","total_fh_2017","total_fh_2018","total_fh_2019","total_fh_2020","total_fh_2021","total_fh_2022","total_fh_2023","diffusion_fh_2015","diffusion_fh_2016","diffusion_fh_2017","diffusion_fh_2018","diffusion_fh_2019","diffusion_fh_2020","diffusion_fh_2021","diffusion_fh_2022","diffusion_fh_2023","Pop_log_2015","Pop_log_2016","Pop_log_2017","Pop_log_2018","Pop_log_2019","Pop_log_2020","Pop_log_2021","Pop_log_2022","Pop_log_2023","Pop_cat_2015","Pop_cat_2016","Pop_cat_2017","Pop_cat_2018","Pop_cat_2019","Pop_cat_2020","Pop_cat_2021","Pop_cat_2022","Pop_cat_2023","GDPpc_log_2015","GDPpc_log_2016","GDPpc_log_2017","GDPpc_log_2018","GDPpc_log_2019","GDPpc_log_2020","GDPpc_log_2021","GDPpc_log_2022","GDPpc_log_2023","area_log","lat_log","Pop_Density_2015","Pop_Density_2016","Pop_Density_2017","Pop_Density_2018","Pop_Density_2019","Pop_Density_2020","Pop_Density_2021","Pop_Density_2022","Pop_Density_2023","Pop_Density_log_2015","Pop_Density_log_2016","Pop_Density_log_2017","Pop_Density_log_2018","Pop_Density_log_2019","Pop_Density_log_2020","Pop_Density_log_2021","Pop_Density_log_2022","Pop_Density_log_2023","central_asia","east_asia","southeast_asia","south_asia","nordic","eastern_europe","mediterranean","carribbean","north_america","pacific_island","not_defined","Asia","Americas","Africa","Europe","Oceania","srNorth_Africa","srWest_Africa","srCentral_Africa","srEast_Africa","srSouthern_Africa","srCaucasus","srCentral_Asia","srMiddle_East","srEast_Asia","srSoutheast_Asia","srSouth_Asia","srNordic","srWestern_Europe","srEast_Central_Europe","srBalkans","srSouthern_Europe","srNorth_America","srCentral_America","srCarribbean","srSouth_America","srOceania"
"TLS","Timor-Leste","Asia","Southeast Asia","Southeast Asia",14874,0,1,"No",0,0,0,0,0,1205131,1228312,1251703,1275959,1300945,1326053,1350139,1369295,1384286,4467.91719560318,4515.54083207312,4290.13955638627,4188.95080273188,5103.28342241868,6595.0545932232,6824.79238928702,5344.13695159456,4328.50782017194,"PF",3,3,29,36,"PF",3,3,29,36,"PF",3,3,29,36,"F",2,3,32,37,"F",2,3,32,38,"F",2,3,32,39,"F",2,3,33,39,"F",2,3,33,39,"F",2,3,33,39,65,65,65,69,70,71,72,72,72,58.6161152446719,58.4260195147512,58.0451429175511,57.6772998390267,57.5081335700218,57.1647400445946,56.6160921096727,55.8981834866702,55.8086872282212,14.0020988326909,14.0211514270797,14.0400155820537,14.0592086107092,14.0786014814281,14.0977174187633,14.1157181080773,14.1298065668129,14.14069504121,"Small","Small","Small","Small","Small","Small","Small","Small","Small",8.40467762725173,8.4152802442971,8.36407454201912,8.34020557648367,8.53763941987414,8.79407534308883,8.8283172004384,8.58375534205775,8.37297814732439,9.60737000126325,3.60313990437269,81.0226569853436,82.5811483124916,84.1537582358478,85.7845233292994,87.464367352427,89.1524136076375,90.7717493613016,92.0596342611268,93.067500336157,4.39472883142769,4.41378142581648,4.43264558079043,4.45183860944595,4.47123148016483,4.49034741750001,4.50834810681401,4.52243656554965,4.53332503994672,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"TGO","Togo","Africa","West Africa","Sub-Sahara",56785,0,0,"No",0,1,0,0,0,7663195,7858289,8057140,8258778,8463068,8669720,8878379,9089738,9304337,2317.54781080269,2355.26826551519,2389.21244832869,2442.64693857392,2501.03087536243,2490.05293780864,2577.20196322069,2662.25917134822,2767.51655834427,"PF",4,4,18,29,"PF",4,4,18,30,"PF",4,4,18,30,"PF",4,4,18,29,"PF",5,4,15,28,"PF",5,4,16,28,"PF",5,4,15,28,"PF",5,4,15,27,"PF",5,4,15,27,47,48,48,47,43,44,43,42,42,59.7153989146752,60.1823279735428,59.9721960189511,59.5220624691378,58.9610532851441,56.8535844639215,56.008370104305,54.727041322309,54.1239144282037,15.8519395565817,15.8770794562303,15.902069212803,15.9267871926641,15.9512223135957,15.9753470529642,15.9991295532599,16.022656642856,16.0459911935049,"Small","Small","Small","Small","Small","Small","Small","Small","Small",7.74826492756278,7.76440991313284,7.77871907109432,7.80083754119606,7.82445827600831,7.82005924939687,7.85445957902917,7.88693035385086,7.92570564770646,10.9470274853257,3.94061040397102,134.951043409351,138.386704235273,141.888526899709,145.439429426785,149.037034428106,152.676234921194,156.350779255085,160.072871356872,163.852020780136,4.90491207125592,4.93005197090457,4.95504172747724,4.97975970733831,5.00419482826999,5.02831956763842,5.05210206793419,5.07562915753024,5.09896370817915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TON","Tonga","Oceania","Oceania","Pacific Island",748,0,1,"No",0,0,0,0,0,106095,105524,105356,105567,105669,105704,105490,105042,104597,6194.63927552065,6639.13683612679,6862.66875643866,6896.04214023328,6875.02547778858,6995.31732378863,7034.92483755247,6901.73855566074,NA,"F",2,2,31,44,"F",2,2,31,44,"F",2,2,30,44,"F",2,2,30,45,"F",2,2,30,49,"F",2,2,30,49,"F",2,2,30,49,"F",2,2,30,49,"F",2,2,31,50,75,75,74,75,79,79,79,79,81,65.4928076508526,65.355655586838,64.8955609954137,64.6915791816805,64.6930510045614,64.3367396979781,64.0174280593187,63.458739450198,63.3271605388331,11.5720901981382,11.5666936941784,11.5651003706243,11.567101101416,11.5680668459664,11.5683980140941,11.5663714406759,11.562115549161,11.5578701495133,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",8.73143956404194,8.80073723946124,8.8338516766176,8.83870292314755,8.83565062838806,8.85299625044358,8.85864228541927,8.83952862343612,NA,6.61740297797448,3.183593872602,141.838235294118,141.07486631016,140.850267379679,141.132352941176,141.26871657754,141.31550802139,141.029411764706,140.430481283422,139.835561497326,4.95468722016372,4.94929071620393,4.94769739264986,4.94969812344152,4.95066386799195,4.95099503611958,4.94896846270138,4.94471257118651,4.94046717153885,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TTO","Trinidad and Tobago","Americas","Carribbean","Carribbean",5130,0,1,"No",0,0,0,0,0,1349667,1353895,1356633,1359193,1363985,1366725,1367558,1365805,1367510,39528.4191680379,36438.9113076053,34619.5301546935,34346.1476275045,34349.1287560803,31168.3455456651,30826.2088114142,31323.277264658,31705.8333833611,"F",2,2,33,48,"F",2,2,33,48,"F",2,2,33,48,"F",2,2,33,48,"F",2,2,33,49,"F",2,2,33,49,"F",2,2,33,49,"F",2,2,33,49,"F",2,2,33,49,81,81,81,81,82,82,82,82,82,73.6760693889118,73.5787356219689,73.1733444503853,72.5216244955995,72.4062310497703,72.0193604389783,71.7222869218431,71.4844469646691,71.3231776224783,14.1153684533207,14.1184961814414,14.1205164527179,14.1224016992383,14.1259211202576,14.1279279250224,14.1285372255416,14.1272545563605,14.1285021258658,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.5847751648014,10.503392474627,10.4521732571388,10.444245140779,10.4443319336048,10.3471582929332,10.3361205425569,10.3521167827103,10.3642559613386,8.54286093816481,4.02386236795864,263.09298245614,263.917153996101,264.450877192982,264.949902534113,265.884015594542,266.418128654971,266.580506822612,266.238791423002,266.571150097466,5.5725075151559,5.57563524327663,5.57765551455312,5.5795407610735,5.58306018209281,5.58506698685755,5.58567628737675,5.58439361819571,5.58564118770098,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"TUN","Tunisia","Africa","North Africa","MENA",164150,0,0,"No",0,0,0,1,0,11402264,11528674,11650498,11765514,11875081,11974057,12048622,12119334,12200431,12731.7906334553,12732.897042548,12881.7170725617,13090.6199760753,13175.7787786723,11889.2918309025,12375.3429338664,12632.0392214109,12552.9866903456,"F",1,3,36,43,"F",1,3,37,42,"F",1,3,36,42,"F",2,3,30,40,"F",2,3,31,38,"F",2,3,32,38,"F",2,3,32,39,"PF",3,3,26,38,"PF",4,3,20,36,79,79,78,70,69,70,71,64,56,66.2030333474544,65.7611387589065,64.8823370439271,64.2258815460435,63.7653988783664,63.6123034698779,63.1329398799321,62.7853652646439,62.7227547217517,16.2493224901383,16.2603478812952,16.2708594838435,16.280683268097,16.2899527289143,16.2982529507701,16.3044608545152,16.3103125866006,16.3169818369483,"Large","Large","Large","Large","Large","Large","Large","Large","Large",9.45185734414608,9.4519442416653,9.46356430386004,9.47965122035497,9.48613548199827,9.3833934278524,9.42346129888051,9.44399166085552,9.43771389954087,12.0085359229297,4.40814091913655,69.4624672555589,70.2325555893999,70.9747060615291,71.6753822723119,72.3428632348462,72.9458239415169,73.4000731038684,73.8308498324703,74.3248918671946,4.24078656720854,4.25181195836548,4.26232356091374,4.27214734516731,4.28141680598461,4.28971702784038,4.29592493158548,4.30177666367082,4.30844591401858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUR","Turkey","Asia","Middle East","Not defined",780576,0,0,"No",0,0,0,0,0,78218479,79277962,80312698,81407204,82579440,83384680,84147318,84979913,85325965,25723.1831438884,26222.7938446443,27826.8313634732,28279.9011123619,28106.6500273993,28352.9259470095,31309.9677270936,32718.7468166111,34251.5790048407,"PF",3,4,26,29,"PF",3,4,24,29,"PF",4,5,18,20,"NF",5,6,16,16,"NF",5,6,15,16,"NF",5,6,16,16,"NF",5,6,16,16,"NF",5,6,16,16,"NF",5,6,16,16,55,53,38,32,31,32,32,32,32,63.4455223967963,63.0160292286385,62.5725612429802,62.1076562038345,61.6415488763283,61.6726737511528,61.1791952761541,60.8094025500222,60.5762088835801,18.1750164819479,18.1884707412984,18.2014382984204,18.2149743282853,18.2292712970962,18.2389751574098,18.2480796064354,18.2579254688801,18.2619893623913,"Large","Large","Large","Large","Large","Large","Large","Large","Large",10.1551479321202,10.1743843055941,10.2337559911737,10.2499066232704,10.2437614831026,10.2524855118377,10.351691783566,10.3957034897574,10.4414879449588,13.5677873876757,4.4580226269668,100.206102929119,101.563412146927,102.889017853483,104.29119521994,105.792952896323,106.824550075841,107.801569610134,108.868211423359,109.311540452179,4.60722909427222,4.6206833536227,4.63365091074475,4.64718694060959,4.66148390942057,4.6711877697341,4.68029221875975,4.69013808120444,4.69420197471563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"TKM","Turkmenistan","Asia","Central Asia","Central Asia",488100,1,0,"Post Communist",0,0,0,0,1,6215770,6360041,6507061,6655524,6803944,6949912,7092043,7230193,7364438,13057.8303253557,13552.8477118745,14107.6671199289,14648.135352725,15231.3056176565,15791.1775857601,16434.1399060353,17119.5744946142,17866.4041809169,"NF",7,7,1,5,"NF",7,7,0,4,"NF",7,7,0,4,"NF",7,7,0,4,"NF",7,7,0,2,"NF",7,7,0,2,"NF",7,7,0,2,"NF",7,7,0,2,"NF",7,7,0,2,6,4,4,4,2,2,2,2,2,51.6523736372161,51.1329460172816,50.4431220095882,50.1032079954573,49.8457599904726,49.6755550370324,49.1145009794584,48.2713765062846,48.0346079249965,15.6426001690581,15.6655453818364,15.6883984529529,15.7109577445028,15.7330130020113,15.7542395555903,15.7744840093276,15.7937762881078,15.8121732981106,"Small","Small","Small","Small","Small","Small","Small","Small","Small",9.47714325773932,9.51435196746462,9.5544736959492,9.59206832666699,9.6311081689159,9.66720668241443,9.70711615166137,9.74797779510031,9.79067736691627,13.0982755818752,4.42164786856956,12.7346240524483,13.030200778529,13.3314095472239,13.6355746773202,13.939651710715,14.2387051833641,14.529897561975,14.8129338250359,15.0879696783446,2.54432458718282,2.56726979996117,2.59012287107769,2.61268216262759,2.63473742013611,2.65596397371507,2.67620842745238,2.69550070623261,2.71389771623536,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TUV","Tuvalu","Oceania","Oceania","Pacific Island",26,0,1,"No",0,0,0,0,0,10963,10930,10869,10751,10581,10399,10194,9992,9816,4088.76160960559,4333.24455361207,4464.25427205221,4575.86431649712,5292.0248372814,5154.45429688742,5352.97314051618,5498.17892082585,5812.39328977512,"F",1,1,37,57,"F",1,1,37,57,"F",1,1,37,57,"F",1,1,37,57,"F",1,1,37,56,"F",1,1,37,56,"F",1,1,37,56,"F",1,1,37,56,"F",1,1,37,56,94,94,94,94,93,93,93,93,93,66.1368170720903,65.8888772025226,65.4916097037007,65.3565433057848,65.50071417007,65.1857469789162,64.861036326556,64.3986223409807,64.2614823895583,9.30228124567454,9.29926658117058,9.29366997956319,9.28275405248523,9.26681521890416,9.24946492666023,9.22955459089999,9.20954005180541,9.19176898639075,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",8.31599741825072,8.37407185993771,8.40385746302413,8.42855088150489,8.57395621858767,8.54761653185389,8.58540741273016,8.61217221108871,8.66774769097872,3.25809653802148,3.60504475341388,421.653846153846,420.384615384615,418.038461538462,413.5,406.961538461538,399.961538461538,392.076923076923,384.307692307692,377.538461538462,6.04418470765306,6.0411700431491,6.0355734415417,6.02465751446375,6.00871868088268,5.99136838863875,5.9714580528785,5.95144351378393,5.93367244836927,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"UGA","Uganda","Africa","East Africa","Sub-Sahara",241038,1,0,"No",0,1,0,0,0,37531446,38799152,40177388,41565831,42999637,44457152,45910930,47312719,48656601,2520.0201028843,2554.22769062073,2543.84754394956,2613.87976413963,2689.41009144919,2678.00907202293,2684.92035939744,2724.90609568409,2791.05576885861,"NF",6,5,11,25,"NF",6,5,11,25,"NF",6,5,11,24,"PF",6,4,11,26,"NF",6,5,11,25,"NF",6,5,11,23,"NF",6,5,11,23,"NF",6,5,11,23,"NF",6,5,11,24,36,36,35,37,36,34,34,34,35,48.8245416641412,48.0125033489013,47.0900124808246,46.2815015106183,45.8271769033597,45.5265580305756,45.0627415221438,44.5565543589875,44.6287026109063,17.4406896995456,17.4739089486846,17.5088149077716,17.5427890175299,17.5767022317617,17.6100364068687,17.6422137730448,17.6722897179491,17.7002980408454,"Large","Large","Large","Large","Large","Large","Large","Large","Large",7.83202215780869,7.84550518321424,7.8414329949715,7.86859089624014,7.89707715168778,7.89282891385663,7.89540634519857,7.91018924620416,7.93417521501301,12.3927098763917,3.82027307301514,155.707589674657,160.966951269094,166.684871265112,172.445137281259,178.393601838714,184.440428480157,190.471751342112,196.28738622126,201.862780972295,5.0479798231539,5.08119907229283,5.11610503137985,5.15007914113813,5.18399235537001,5.21732653047697,5.24950389665312,5.27957984155738,5.30758816445363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UKR","Ukraine","Europe","East-Central Europe","Eastern European",603677,0,0,"Post Communist",0,0,0,0,1,45784896,45616832,45436041,45208907,44957458,44680014,44298640,41048766,37732836,15403.7099609375,15856.8125,16310.3603515625,16978.984375,17636.5546875,17092.5390625,17846.408203125,13787.12109375,15885.2255859375,"PF",3,3,25,37,"PF",3,3,25,36,"PF",3,3,25,36,"PF",3,3,26,36,"PF",3,4,26,34,"PF",3,3,27,35,"PF",3,4,26,34,"PF",3,3,26,35,"PF",4,4,22,28,62,61,61,62,60,62,60,61,50,64.836135968587,64.4266534226615,63.7899700962245,63.2124122143492,62.6495519751489,62.6786634715686,62.0531300270685,61.5376340994528,61.4155821564246,17.6394648130351,17.6357873291826,17.6318162027012,17.6268046829113,17.6212272228054,17.6150368455045,17.6064645347698,17.5302713325095,17.4460412547664,"Large","Large","Large","Large","Large","Large","Large","Large","Large",9.64236366594278,9.67135449768881,9.69955578927427,9.73973164506116,9.77772899798481,9.74639733514441,9.78955754584666,9.53149018131649,9.67314474779494,13.3107945656655,4.56121829845891,75.8433665685458,75.5649660331601,75.2654830314887,74.8892321556064,74.4727031177269,74.0131129726659,73.3813612246284,67.9978962259619,62.5050084730742,4.32867024736958,4.32499276351705,4.32102163703569,4.31601011724579,4.31043265713989,4.30424227983901,4.29566996910434,4.21947676684402,4.13524668910086,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ARE","United Arab Emirates","Asia","Middle East","MENA",83657,0,0,"No",0,0,0,1,0,8505237,8935095,9223225,9346701,9445785,9401038,9575152,10074977,10483751,70234.7317531027,70573.992709624,68871.8495814593,68854.9699016986,68887.8454107816,65784.6769388646,67401.1212950201,68867.8259305075,68577.5405661277,"NF",6,6,8,13,"NF",6,6,7,13,"NF",6,6,7,13,"NF",7,6,5,12,"NF",7,6,5,12,"NF",7,6,5,12,"NF",7,6,5,12,"NF",7,6,5,12,"NF",7,6,5,13,21,20,20,17,17,17,17,17,18,47.4900245854437,46.9637844097629,46.2768748270476,45.7215188939488,45.5053832199907,45.3154979463839,44.9330044074825,44.3514987238385,44.2149550212765,15.956192649385,16.0054973388639,16.0372353174532,16.0505340047796,16.0610791682221,16.0563306666757,16.0746819675786,16.125565382916,16.1653370926665,"Small","Small","Small","Small","Small","Small","Small","Large","Large",11.159598221981,11.1644169803967,11.140002804305,11.1397576860353,11.1402350323075,11.0941422169247,11.1184169331866,11.1399443803115,11.1357203631127,11.3344803849222,4.24491742070147,101.667965621526,106.806304314044,110.250487108072,111.726466404485,112.910874164744,112.375987663913,114.457271955724,120.431966243112,125.318275816728,4.62171226446286,4.67101695394166,4.702754932531,4.71605361985744,4.72659878329995,4.7218502817535,4.74020158265642,4.79108499799381,4.83085670774428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"GBR","United Kingdom","Europe","Western Europe","Western Europe",244110,0,1,"No",1,0,0,0,0,65116219,65611593,66058859,66460344,66836327,67081234,67026292,67791000,68350000,49968.2610829114,50543.9909457106,51535.3842876037,51943.8560465084,52490.7177986978,46913.8855695396,50978.9510010202,52842.9763605676,52588.9794302902,"F",1,1,40,57,"F",1,1,40,55,"F",1,1,40,55,"F",1,1,40,54,"F",1,1,39,54,"F",1,1,39,55,"F",1,1,39,54,"F",1,1,39,54,"F",1,1,39,54,97,95,95,94,93,94,93,93,93,74.7260580633127,74.2256622765178,73.4926924291702,73.0295755173127,72.7312283407803,72.63739733847,72.1969943270356,71.7499087544516,71.5939299318416,17.9916842159336,17.9992629608617,18.0060567056009,18.0121159969231,18.0177573080571,18.0214148906952,18.0205955182899,18.0319400007366,18.0401521211342,"Large","Large","Large","Large","Large","Large","Large","Large","Large",10.8191433045114,10.8305993439051,10.8500239242706,10.8579187228636,10.8683916291137,10.7560689781958,10.8391681010417,10.8750800848426,10.8702618602397,12.4053742223588,4.57247476870876,266.749494080537,268.77880054074,270.611031911843,272.255720781615,273.795940354758,274.79920527631,274.574134611446,277.706771537422,279.996722788907,5.58630999357477,5.59388873850289,5.60068248324213,5.60674177456426,5.61238308569826,5.61604066833641,5.6152212959311,5.6265657783778,5.63477789877542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"USA","United States","Americas","North America","North America",9529106,0,0,"No",0,0,0,0,0,320738994,323071755,325122128,326838199,328329953,331526933,332048977,333271411,334914895,64575.4081869043,65275.5718178599,66458.0233734963,68070.213421811,69511.7634409067,67352.3871392801,71318.3073592183,72841.9243127082,74577.5065396723,"F",1,1,37,55,"F",1,1,36,54,"F",1,1,36,53,"F",2,1,33,53,"F",2,1,33,53,"F",2,1,33,53,"F",2,2,32,51,"F",2,2,32,51,"F",2,2,33,50,92,90,89,86,86,86,83,83,83,67.2393709256967,66.9668946384166,66.4523801104584,66.1038155163651,65.7742878341505,65.4337216596247,65.0374483617569,64.550110719804,64.3074259321856,19.5861382475432,19.5933850082177,19.5997114481685,19.6049758021241,19.6095296149838,19.6192196101421,19.6207930370849,19.6244677640215,19.6293870127384,"Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge","Huge",11.075588939073,11.0863731536647,11.1043257998698,11.1282950017656,11.1492512753729,11.1176936250007,11.1749083386503,11.1960469518439,11.2195942198094,16.0698614622059,4.45473477931179,33.6588756594795,33.9036794217632,34.1188489245476,34.2989362275957,34.4554833370518,34.7909796574831,34.8457638103721,34.9740480376648,35.1465179419769,3.51627678533726,3.52352354601177,3.5298499859626,3.53511433991824,3.53966815277787,3.5493581479362,3.55093157487903,3.55460630181557,3.55952555053247,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"URY","Uruguay","Americas","South America","Latin America",176215,0,0,"No",0,0,1,0,0,3368017,3379283,3388438,3394534,3397206,3398968,3396695,3390913,3388081,29035.6573446657,29427.8652876993,29859.1279426465,29854.6188930912,30108.0750507886,27871.6004788618,29441.4774869654,30879.9288178994,31019.3113912098,"F",1,1,40,58,"F",1,1,40,58,"F",1,1,40,58,"F",1,1,40,58,"F",1,1,40,58,"F",1,1,40,58,"F",1,1,40,58,"F",1,1,40,57,"F",1,1,40,56,98,98,98,98,98,98,98,97,96,66.4665760995495,66.0825799730275,66.1409457696586,66.0037164129618,65.921961645744,65.690158001707,65.2712381187507,64.909192697821,64.8775455395285,15.0298347018376,15.0331741147789,15.0358796062093,15.0376770488764,15.0384638870468,15.0389824141002,15.0383134580073,15.03660976463,15.0357742423786,"Small","Small","Small","Small","Small","Small","Small","Small","Small",10.2762799172835,10.2896973033503,10.3042458657989,10.3040948436372,10.3125486888705,10.2353635454099,10.2901597579614,10.3378616990162,10.3423652376192,12.0794601193943,2.33859488743005,19.1131118236245,19.1770450869676,19.2289986664018,19.2635927701955,19.2787560650342,19.2887552138013,19.275856198394,19.2430440087393,19.2269727321738,2.95037458244325,2.9537139953846,2.95641948681496,2.95821692948206,2.9590037676525,2.95952229470595,2.95885333861299,2.95714964523572,2.95631412298426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"UZB","Uzbekistan","Asia","Central Asia","Central Asia",447400,1,0,"Post Communist",0,0,0,0,1,30749346,31284568,31819178,32373490,32964701,33586372,34243696,34938955,35652307,7529.7636427451,7839.97820100497,8047.05375469459,8348.96057873435,8755.12593985156,8727.41104939381,9247.6438270393,9607.56167273728,10007.6855026198,"NF",7,7,0,4,"NF",7,7,0,3,"NF",7,7,0,3,"NF",7,7,1,6,"NF",7,6,1,8,"NF",7,6,2,8,"NF",7,6,2,9,"NF",7,6,2,9,"NF",7,6,2,10,4,3,3,7,9,10,11,11,12,50.6001415271108,49.8447230398028,48.9539962110235,48.6220716427808,48.1784426476126,48.0521912508968,47.0980708743032,46.1341436529831,45.8665154850355,17.2413792836979,17.2586354987848,17.2755797477307,17.2928504359696,17.3109478802624,17.3296309474193,17.3490130473375,17.3691129538085,17.3893244152133,"Large","Large","Large","Large","Large","Large","Large","Large","Large",8.92661893155563,8.96699133285653,8.99306131021511,9.02989232850772,9.07739462952244,9.07422404693571,9.13212407665831,9.17030574164684,9.21110862705465,13.0112083280382,4.46072228162222,68.7289807778274,69.9252749217702,71.1202011622709,72.3591640590076,73.6806012516764,75.0701206973625,76.539329459097,78.0933281180152,79.687767098793,4.23017095565978,4.24742717074665,4.26437141969252,4.28164210793145,4.29973955222424,4.31842261938117,4.33780471929936,4.35790462577033,4.37811608717512,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VUT","Vanuatu","Oceania","Oceania","Pacific Island",14763,0,1,"No",0,0,0,0,0,266101,272087,278507,285259,291985,298858,305868,313046,320409,3259.14814464132,3336.89742576379,3465.91968554489,3482.02272519263,3512.07197244964,3259.99543746979,3135.83664939695,3122.64007540699,3118.39603259733,"F",2,2,32,47,"F",2,2,31,47,"F",2,2,32,48,"F",2,2,33,48,"F",2,2,33,49,"F",2,2,33,49,"F",2,2,33,49,"F",2,2,33,49,"F",2,2,33,49,79,78,80,81,82,82,82,82,82,66.0842738764211,65.8710837170659,65.4997612144133,65.3273917971287,65.5384937098958,65.2159974200903,64.9041174177372,64.5004150724788,64.3522031043125,12.4916312149444,12.5138771470773,12.5371984726835,12.5611528184974,12.5844577100679,12.6077238231764,12.6309089153176,12.6541054235802,12.6773535836695,"Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro","Micro",8.08922113488982,8.11279673982038,8.15073329791962,8.15536864678375,8.16396144783934,8.08948107481063,8.05065129127337,8.0464341010118,8.04507405649663,9.59987932953409,3.31539727079344,18.0248594459121,18.4303325882273,18.8652035494141,19.3225631646684,19.7781616202669,20.2437174016121,20.7185531396058,21.2047686784529,21.7035155456208,2.89175188541035,2.91399781754318,2.93731914314943,2.96127348896332,2.98457838053384,3.00784449364227,3.03102958578351,3.05422609404616,3.07747425413538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
